,index,split
69689,132511,train
69690,132512,train
69691,132513,train
69692,132515,test
69693,132517,test
69694,132518,test
69695,132519,test
69696,132520,test
69697,132523,test
69698,132525,test
69699,132527,test
69700,132528,test
69701,132529,test
69702,132530,train
69703,132532,train
69704,132536,train
69705,132538,train
69706,132540,train
69707,132541,train
69708,132542,train
69709,132543,train
69710,132544,train
69711,132545,train
69712,132546,train
69713,132547,train
69714,132548,train
69715,132549,train
69716,132550,train
69717,132551,train
69718,132552,train
69719,132553,train
69720,132554,train
69721,132555,train
69722,132556,train
69723,132557,train
69724,132558,train
69725,132559,train
69726,132560,train
69727,132561,train
69728,132562,train
69729,132563,train
69730,132564,train
69731,132568,train
69732,132569,train
69733,132570,validate
69734,132571,validate
69735,132573,test
69736,132574,train
69737,132575,train
69738,132576,train
69739,132578,train
69740,132580,train
69741,132582,train
69742,132584,train
69743,132585,train
69744,132586,train
69745,132587,train
69746,132588,train
69747,132589,test
69748,132591,test
69749,132592,test
69750,132593,test
69751,132594,test
69752,132595,test
69753,132596,test
69754,132597,test
69755,132599,train
69756,132601,train
69757,132603,train
69758,132605,train
69759,132606,train
69760,132607,train
69761,132608,train
69762,132609,train
69763,132611,train
69764,132612,test
69765,132614,test
69766,132615,test
69767,132618,test
69768,132619,test
69769,132620,train
69770,132626,train
69771,132627,train
69772,132628,train
69773,132629,train
69774,132630,train
69775,132638,train
69776,132640,train
69777,132644,validate
69778,132646,validate
69779,132648,validate
69780,132650,train
69781,132652,train
69782,132653,train
69783,132654,train
69784,132655,train
69785,132656,train
69786,132657,test
69787,132665,validate
69788,132667,test
69789,132691,train
69790,132696,test
69791,132698,validate
69792,132700,train
69793,132701,validate
69794,132703,test
69795,132705,validate
69796,132706,validate
69797,132709,validate
69798,132710,train
69799,132712,train
69800,132713,train
69801,132714,train
69802,132715,train
69803,132716,train
69804,132717,train
69805,132718,train
69806,132719,train
69807,132720,train
69808,132721,train
69809,132722,train
69810,132723,train
69811,132724,train
69812,132725,train
69813,132726,train
69814,132727,train
69815,132728,train
69816,132729,train
69817,132730,train
69818,132731,train
69819,132732,train
69820,132733,train
69821,132734,train
69822,132735,train
69823,132736,train
69824,132737,train
69825,132738,train
69826,132739,train
69827,132740,train
69828,132741,train
69829,132742,train
69830,132743,train
69831,132744,train
69832,132745,train
69833,132746,train
69834,132747,train
69835,132748,train
69836,132749,train
69837,132750,train
69838,132751,train
69839,132752,train
69840,132753,validate
69841,132758,train
69842,132759,train
69843,132760,train
69844,132761,train
69845,132769,train
69846,132771,train
69847,132772,train
69848,132773,test
69849,132788,train
69850,132789,test
69851,132791,train
69852,132793,train
69853,132794,train
69854,132797,test
69855,132798,test
69856,132800,test
69857,132801,test
69858,132802,train
69859,132804,train
69860,132805,train
69861,132806,train
69862,132807,train
69863,132808,train
69864,132809,train
69865,132811,train
69866,132812,test
69867,132813,train
69868,132814,train
69869,132815,train
69870,132819,test
69871,132820,train
69872,132822,train
69873,132824,train
69874,132825,train
69875,132826,train
69876,132827,train
69877,132829,train
69878,132830,train
69879,132831,train
69880,132832,train
69881,132833,train
69882,132834,train
69883,132835,train
69884,132836,train
69885,132837,train
69886,132838,test
69887,132840,train
69888,132842,test
69889,132846,train
69890,132848,train
69891,132850,train
69892,132852,train
69893,132854,train
69894,132856,train
69895,132857,train
69896,132858,train
69897,132859,train
69898,132860,train
69899,132861,train
69900,132862,train
69901,132863,train
69902,132864,train
69903,132865,train
69904,132866,train
69905,132870,validate
69906,132872,validate
69907,132873,validate
69908,132874,validate
69909,132891,test
69910,132892,test
69911,132894,test
69912,132896,test
69913,132898,test
69914,132901,test
69915,132916,test
69916,132917,train
69917,132919,train
69918,132921,train
69919,132923,train
69920,132925,train
69921,132927,train
69922,132930,train
69923,132932,train
69924,132934,train
69925,132936,train
69926,132937,train
69927,132938,train
69928,132939,train
69929,132940,train
69930,132941,train
69931,132942,train
69932,132943,train
69933,132944,train
69934,132945,train
69935,132946,train
69936,132947,train
69937,132948,train
69938,132949,train
69939,132950,train
69940,132951,train
69941,132952,train
69942,132953,train
69943,132955,train
69944,132956,train
69945,132957,train
69946,132958,train
69947,132959,train
69948,132960,train
69949,132961,train
69950,132962,train
69951,132963,train
69952,132964,train
69953,132965,train
69954,132966,train
69955,132968,train
69956,132970,train
69957,132972,train
69958,132973,train
69959,132975,test
69960,132977,test
69961,132978,train
69962,132979,train
69963,132980,train
69964,132984,test
69965,132986,test
69966,132988,test
69967,132989,test
69968,132990,validate
69969,132991,validate
69970,132993,validate
69971,132995,validate
69972,132996,train
69973,132997,train
69974,132998,train
69975,133000,train
69976,133001,train
69977,133003,train
69978,133005,train
69979,133006,train
69980,133007,train
69981,133008,train
69982,133009,train
69983,133010,train
69984,133011,test
69985,133013,test
69986,133015,test
69987,133016,test
69988,133017,train
69989,133020,test
69990,133021,test
69991,133031,train
69992,133033,train
69993,133035,train
69994,133036,train
69995,133037,train
69996,133038,train
69997,133039,train
69998,133040,train
69999,133041,train
70000,133042,train
70001,133043,train
70002,133044,train
70003,133045,train
70004,133053,train
70005,133055,train
70006,133057,train
70007,133059,train
70008,133060,train
70009,133061,train
70010,133062,train
70011,133063,train
70012,133064,train
70013,133065,train
70014,133066,train
70015,133068,train
70016,133070,train
70017,133071,train
70018,133072,train
70019,133073,train
70020,133075,test
70021,133076,test
70022,133077,test
70023,133078,test
70024,133080,test
70025,133087,train
70026,133088,train
70027,133089,train
70028,133090,train
70029,133091,train
70030,133092,train
70031,133093,train
70032,133094,train
70033,133095,test
70034,133098,train
70035,133110,validate
70036,133111,train
70037,133112,train
70038,133113,train
70039,133114,train
70040,133115,train
70041,133116,train
70042,133117,train
70043,133118,train
70044,133119,train
70045,133120,train
70046,133121,train
70047,133122,train
70048,133129,train
70049,133134,test
70050,133135,train
70051,133139,train
70052,133145,train
70053,133146,train
70054,133147,train
70055,133148,train
70056,133149,train
70057,133150,train
70058,133151,train
70059,133152,test
70060,133154,test
70061,133155,test
70062,133156,train
70063,133157,train
70064,133159,train
70065,133160,train
70066,133161,train
70067,133162,train
70068,133163,train
70069,133164,train
70070,133166,train
70071,133167,train
70072,133168,train
70073,133169,train
70074,133193,test
70075,133195,test
70076,133196,validate
70077,133197,validate
70078,133200,validate
70079,133201,validate
70080,133202,validate
70081,133203,validate
70082,133204,validate
70083,133205,validate
70084,133206,validate
70085,133207,validate
70086,133208,validate
70087,133209,train
70088,133212,train
70089,133214,train
70090,133216,train
70091,133217,train
70092,133220,train
70093,133224,test
70094,133225,train
70095,133227,train
70096,133228,test
70097,133229,test
70098,133230,test
70099,133231,train
70100,133233,train
70101,133238,train
70102,133240,train
70103,133241,train
70104,133243,train
70105,133244,train
70106,133245,train
70107,133246,train
70108,133247,train
70109,133249,validate
70110,133251,validate
70111,133252,validate
70112,133256,validate
70113,133258,train
70114,133260,train
70115,133262,train
70116,133264,train
70117,133265,train
70118,133266,test
70119,133280,train
70120,133282,train
70121,133284,train
70122,133285,train
70123,133286,train
70124,133287,train
70125,133288,train
70126,133289,train
70127,133290,train
70128,133291,train
70129,133293,train
70130,133294,train
70131,133295,train
70132,133296,train
70133,133297,train
70134,133298,train
70135,133315,test
70136,133316,validate
70137,133318,validate
70138,133319,validate
70139,133320,validate
70140,133321,validate
70141,133322,validate
70142,133323,validate
70143,133326,validate
70144,133328,test
70145,133329,test
70146,133336,train
70147,133338,train
70148,133344,validate
70149,133345,validate
70150,133346,test
70151,133348,test
70152,133350,test
70153,133353,train
70154,133354,train
70155,133355,train
70156,133356,train
70157,133357,train
70158,133358,train
70159,133359,train
70160,133360,train
70161,133361,train
70162,133362,train
70163,133363,train
70164,133372,train
70165,133374,train
70166,133375,train
70167,133377,test
70168,133379,test
70169,133381,test
70170,133382,test
70171,133383,test
70172,133386,train
70173,133388,train
70174,133390,train
70175,133391,train
70176,133393,train
70177,133394,train
70178,133406,train
70179,133412,train
70180,133414,train
70181,133415,train
70182,133416,train
70183,133417,train
70184,133418,train
70185,133419,train
70186,133420,train
70187,133422,train
70188,133423,train
70189,133424,train
70190,133425,train
70191,133426,train
70192,133428,train
70193,133429,train
70194,133430,train
70195,133431,train
70196,133438,train
70197,133440,train
70198,133441,train
70199,133442,train
70200,133443,train
70201,133444,train
70202,133445,train
70203,133446,train
70204,133447,train
70205,133448,train
70206,133468,test
70207,133470,test
70208,133472,test
70209,133483,test
70210,133485,test
70211,133486,test
70212,133487,test
70213,133488,train
70214,133492,test
70215,133498,test
70216,133500,test
70217,133502,test
70218,133503,test
70219,133504,test
70220,133505,train
70221,133518,test
70222,133520,test
70223,133522,train
70224,133523,train
70225,133524,train
70226,133525,train
70227,133526,train
70228,133527,train
70229,133532,test
70230,133534,validate
70231,133536,train
70232,133538,test
70233,133540,train
70234,133543,train
70235,133544,train
70236,133546,train
70237,133548,train
70238,133549,train
70239,133550,train
70240,133551,train
70241,133552,test
70242,133553,train
70243,133558,train
70244,133560,train
70245,133562,train
70246,133564,train
70247,133566,train
70248,133567,train
70249,133568,train
70250,133569,train
70251,133570,train
70252,133571,train
70253,133572,train
70254,133573,train
70255,133575,test
70256,133577,test
70257,133579,train
70258,133580,train
70259,133581,train
70260,133582,train
70261,133583,train
70262,133584,train
70263,133585,train
70264,133586,train
70265,133587,train
70266,133588,train
70267,133589,train
70268,133590,train
70269,133591,train
70270,133592,train
70271,133593,train
70272,133594,train
70273,133595,train
70274,133597,test
70275,133599,train
70276,133600,test
70277,133604,train
70278,133605,train
70279,133607,train
70280,133608,train
70281,133611,train
70282,133612,train
70283,133614,train
70284,133615,train
70285,133617,train
70286,133619,train
70287,133620,train
70288,133622,test
70289,133623,test
70290,133624,test
70291,133625,test
70292,133626,test
70293,133635,validate
70294,133637,validate
70295,133639,validate
70296,133641,validate
70297,133642,test
70298,133643,test
70299,133645,test
70300,133646,test
70301,133651,train
70302,133664,train
70303,133665,train
70304,133666,validate
70305,133668,validate
70306,133669,validate
70307,133670,train
70308,133671,train
70309,133673,train
70310,133675,train
70311,133677,train
70312,133680,test
70313,133682,train
70314,133683,test
70315,133685,test
70316,133686,train
70317,133687,train
70318,133688,train
70319,133689,test
70320,133692,train
70321,133693,train
70322,133694,test
70323,133695,test
70324,133696,test
70325,133697,test
70326,133698,test
70327,133709,test
